"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R05-03"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-003-door-or-curtain-mismatch-reject.md"	"d7654d1627349697bfcc722159cf3dae6221e6300c35d49064c0af7a2ed2f649"	"675"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"未收敛/未知阻断整站结束; C1; not executed"	"`d7654d162734` / H1; derived object: FR-003 AC-3"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-003 AC-3; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 53; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:53"
"R05-04"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-004-batch-confirm-success-and-record.md"	"e9eb15d41eefb95f5b0c95b3215539293fcbc220bd1635b20d0f0e8be840d8ad"	"618"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"StopClosureCommit 原子提交/回滚; C1; not executed"	"`e9eb15d41eef` / H1; derived object: FR-004 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-004 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 54; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:54"
"R05-05"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-005-session-closure-on-confirm.md"	"a24a2e08abb561529d25e56ce8b130bf8c4dcaa886c21025f248b86eb0da3fe8"	"624"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"整站提交立即结束会话; C1; not executed"	"`a24a2e08abb5` / H1; derived object: FR-004 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-004 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 55; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:55"
"R05-06"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-006-confirm-non-reversible.md"	"cd04d344761829487dba79d23e1029ab9283992474dd6b95c48081efa582dc91"	"566"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"发车失败不撤销整站结束; C1; not executed"	"`cd04d3447618` / H1; derived object: FR-004 AC-4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-004 AC-4; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 56; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:56"
"R05-07"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-007-retrieval-eligibility-pass.md"	"1dc47afac3b1c9246246ca996dd6281c6d6b37141aa35494c2c56413a49377f4"	"837"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"原仓位纠错授权通过; C1; not executed"	"`1dc47afac3b1` / H1; derived object: FR-005 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-005 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 57; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:57"
"R05-08"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-008-retrieval-eligibility-reject.md"	"41e45164edc1acbba4e75725935a788c2ec383d15f10762043d9ac6641e40e47"	"772"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"不合法纠错拒绝; C1; not executed"	"`41e45164edc1` / H1; derived object: FR-005 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-005 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 58; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:58"
"R05-09"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-009-retrieval-move-interlock-block.md"	"3bb2c3076ec9c2b3f6a326c248235dc7cc970629d9168a416024524564fcc3ed"	"662"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"移动联锁阻断纠错开锁; C1; not executed"	"`3bb2c3076ec9` / H1; derived object: FR-006 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-006 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 59; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:59"
"R05-10"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-010-retrieval-batch-unlock-success.md"	"0445af6c0df5e2a6104064c4b4f79647967e4fe2e0d0b3be3238c12f6e6658ec"	"690"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"纠错只开原仓位; C1; not executed"	"`0445af6c0df5` / H1; derived object: FR-006 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-006 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 60; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:60"
"R05-11"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-011-retrieval-unlock-timeout-lockout.md"	"ee2c476250eb85351009604b60bde49704a08103b0c598bb9be30eecfc507afc"	"822"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"原仓位重放成功; C1; not executed"	"`ee2c476250eb` / H1; derived object: FR-006 AC-3"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-006 AC-3; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 61; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:61"
"R05-12"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-012-retrieval-slot-unexpectedly-empty-lockout.md"	"f03c832d56388bce35780aa63c3108450d6107d81a2f0e2b0df923c4c7adcee6"	"767"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"正确产品不可得进入待重放; C1; not executed"	"`f03c832d5638` / H1; derived object: FR-006 AC-4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-006 AC-4; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 62; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:62"
"R05-13"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-013-retrieval-close-curtain-clear-rollback.md"	"acff6c618e6956d9ee2b498f5499482d6846cd1e6dcf6bc6ec5b12d50fa36a59"	"684"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"待重放只允许继续或取消; C1; not executed"	"`acff6c618e69` / H1; derived object: FR-006 AC-5"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-006 AC-5; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 63; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:63"
"R05-14"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-014-retrieval-residue-reopen-required.md"	"2d9ea5f8c08b55de1027bcabd2df7927bd1a3864f0c77c3f4283ecf7bbd7f6ad"	"778"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"纠错目标态不符自动弹锁; C1; not executed"	"`2d9ea5f8c08b` / H1; derived object: FR-006 AC-6"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-006 AC-6; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 64; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:64"
"R05-15"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-015-cancel-eligible-success.md"	"6a7644844a0958e69e7ca49ef08226b3c35bee6c015b280317142482bbd5de41"	"775"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"未装货任务直接取消; C1; not executed"	"`6a7644844a09` / H1; derived object: FR-007 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-007 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 65; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:65"
"R05-16"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-016-cancel-invalid-state-reject.md"	"43232ddeb6683dad87eab7adcd63937ca64841bc91e22b8d165217064cfd2974"	"705"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"离站或非法状态拒绝取消; C1; not executed"	"`43232ddeb668` / H1; derived object: FR-007 AC-9"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-007 AC-9; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 66; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:66"
"R05-17"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-017-cancel-loaded-batch-clear-success.md"	"e56b7e9021c9bb277a0fbe6039e00611236d1e4bd56be13f4e8ac9c336420d0f"	"860"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"已装货批量清空后取消; C2; not executed"	"`e56b7e9021c9` / H2; derived object: FR-007 AC-2/3"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-007 AC-2/3; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 67; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:67"
"R05-18"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-018-destination-auto-identify-list.md"	"10549ebed0e992c092953855bb3e4f2f87e7608b4401ce70a3047679c5ae03cf"	"725"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"自动识别待取料清单; C1; not executed"	"`10549ebed0e9` / H3; derived object: FR-008 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-008 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 68; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:68"
"R05-19"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-019-destination-move-interlock-block.md"	"2e695347ebe60e9291c63502e665f90a33f8451e39d68ae0fddc70a49fd4c0d4"	"676"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"移动联锁拒绝卸货开锁; C1; not executed"	"`2e695347ebe6` / H3; derived object: FR-008 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-008 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 69; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:69"
"R05-20"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-020-destination-batch-unlock-success.md"	"c3835a32b2db370587873bb6b4720b054a98bb7a40757dfa21df4d0b72f89550"	"963"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"Modbus 分组批量开锁成功; C2; not executed"	"`c3835a32b2db` / H1; derived object: FR-008 AC-3/6"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-008 AC-3/6; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 70; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:70"
"R05-21"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-021-destination-unlock-timeout-lockout.md"	"68d42ff1ecb2d4a852dd85ff81cca0b2b034bce8b03e47fb07f0d256abcc49c1"	"1027"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"多模块部分成功/未知恢复; C2; not executed"	"`68d42ff1ecb2` / H1; derived object: FR-008 AC-4/6"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-008 AC-4/6; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 71; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:71"
"R05-22"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-022-destination-content-mismatch-lockout.md"	"e2a2cc9090372f7ef78f56e2691db7b69233fd43789b1be88ff5f813afed5a48"	"807"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"实物不符异常锁定; C1; not executed"	"`e2a2cc909037` / H3; derived object: FR-008 AC-5"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-008 AC-5; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 72; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:72"
"R05-23"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-023-destination-close-curtain-clear-rollback.md"	"73f098ac22ce03ab279d7280f5d18fd42ea65ae36d00c9f13f402a80be133500"	"854"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"卸货清空后回滚占用并记录; C1; not executed"	"`73f098ac22ce` / H1; derived object: FR-009 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-009 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 73; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:73"
"R05-24"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-024-destination-residue-escalate-to-uc044.md"	"199b20aca02a345d08d8c3b0942572af84ba32327932899726f2c887d745aac9"	"858"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"残留转 UC-044; C1; not executed"	"`199b20aca02a` / H3; derived object: FR-009 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-009 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 74; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:74"
"R05-25"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-025-arrival-status-updated-to-arrived.md"	"be6d02adac24b9d2348669ae4ec917bc914e490cff32062ef8e8c6b88178caca"	"665"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"到站状态更新; C1; not executed"	"`be6d02adac24` / H3; derived object: FR-010 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-010 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 75; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:75"
"R05-26"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-026-operation-panel-auto-navigation.md"	"9b96fd5968f6b16183b60a630e0efef1eb386a8ff7c16b57796a1846387efae2"	"650"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"操作面板自动跳转; C1; not executed"	"`9b96fd5968f6` / H3; derived object: FR-010 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-010 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 76; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:76"
"R05-27"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-027-active-session-exists-reject-new-verification.md"	"8df9224d5b27ad62c6303ea30e24e656c7e9a9b3569202b55c4ecb6046d0fff0"	"742"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"活动 Sublot 拒绝换工号; C1; not executed"	"`8df9224d5b27` / H1; derived object: FR-011 AC-3"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-011 AC-3; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 77; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:77"
"R05-28"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-028-identity-and-role-verification-pass.md"	"99e07265985a661c4d8567806059c1a74f58fc932d6cb5f282a07d774cf2e37e"	"893"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"MES 身份/岗位核验通过; C1; not executed"	"`99e07265985a` / H1; derived object: FR-011 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-011 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 78; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:78"
"R05-29"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-029-identity-not-found-or-mes-error-reject.md"	"20160d193e4e405ac7561015b228677c56c950f113630c54f5925b2f65ec269a"	"774"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"身份、权限或 MES 异常拒绝; C1; not executed"	"`20160d193e4e` / H1; derived object: FR-011 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-011 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 79; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:79"
"R05-30"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-030-insufficient-role-permission-reject.md"	"c1841a228db89b8de73560365b1fc320c5d3df487bb54a8f3e31eb4a0d2447f2"	"712"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"8005 卸货不要求工号; C1; not executed"	"`c1841a228db8` / H1; derived object: FR-011 AC-4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-011 AC-4; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 80; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:80"
"R05-31"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-031-session-established-after-verification-pass.md"	"65a1c1c4641a33420427e366b5bf7c433ba7941747b5cae8f9ad6203c14db256"	"860"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"建立并持久化操作员上下文; C1; not executed"	"`65a1c1c4641a` / H1; derived object: FR-012 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-012 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 81; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:81"
"R05-32"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-032-session-reuse-without-reverification.md"	"adfef029600981d9ae48696759bcf2b8eb9dc26010f06ad5f893a0b03b6bf0e1"	"852"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"跨 Sublot 复用工号; C1; not executed"	"`adfef0296009` / H1; derived object: FR-012 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-012 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 82; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:82"
"R05-33"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-033-first-door-operation-triggers-lock-stage.md"	"1bc566b67d4b0e86675c69716d6558cadf2cb8cbcbc5c631c92bcbd467a4441b"	"739"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"Sublot 内固定操作员; C1; not executed"	"`1bc566b67d4b` / H1; derived object: FR-012 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-012 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 83; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:83"
"R05-34"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-034-uc006-cancel-does-not-affect-session.md"	"bad12f2eef75b76a2f71fceb978a991439fa0efb53dc762cb52bf0652abccb70"	"922"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"无进展/掉线/重启保持上下文; C1; not executed"	"`bad12f2eef75` / H1; derived object: FR-013 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-013 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 84; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:84"
"R05-35"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-035-uc002-confirm-completion-ends-session-normally.md"	"74e36ee04a198713dfee589f3714dab8c6b461f7723a2787fd2d15d27440af8d"	"784"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"完成 Sublot 后保留工号并可换人; C1; not executed"	"`74e36ee04a19` / H1; derived object: FR-013 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-013 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 85; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:85"
"R05-36"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-036-unlocked-stage-manual-early-end-session.md"	"4189c32c99435f430ea6e0df50dbb7da87b99dc74dcafb641b386893ad2f81c0"	"757"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"StopClosureCommit 清除会话; C1; not executed"	"`4189c32c9943` / H1; derived object: FR-013 AC-3"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-013 AC-3; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 86; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:86"
"R05-37"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-037-locked-stage-reject-manual-end-session.md"	"496c489a54fac9716725bdfe94f61d02dacd473a85153c3fe74c47995b560917"	"754"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"未结 Sublot 禁止本地强清; C1; not executed"	"`496c489a54fa` / H1; derived object: FR-013 AC-4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-013 AC-4; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 87; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:87"
"R05-38"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-038-move-interlock-reject-unlock.md"	"a532c47588b4d263257b813399f9862ac7a0f250aa4b6a7c788f85ee5f22a7e0"	"757"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"移动联锁拒绝残留仓重开; C1; not executed"	"`a532c47588b4` / H3; derived object: FR-014 AC-1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-014 AC-1; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 88; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:88"
"R05-39"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-039-slot-reopen-success.md"	"e78b1f2b289ab6038b69fd79c59892edf295cb7aafea671ac692cfa710bbb78a"	"595"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"残留仓重开成功; C1; not executed"	"`e78b1f2b289a` / H3; derived object: FR-014 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-014 AC-2; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 89; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:89"
