"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R13-11"	"R13"	"rcs/riot_swagger/logfile.json"	"0c74f952c9216a4d35c6aa1f4e320dd1587a6a876eb7220949a846388608b18d"	"2599"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-12"	"R13"	"rcs/riot_swagger/metric.json"	"aba547573197d9f3891ff1d55019278580de86ca1c50107668caea5c9ef5c190"	"2177"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-13"	"R13"	"rcs/riot_swagger/order.json"	"e364ffac680582f9cbdf3b3b7f4055486bd88bbcb20370bcf55889ca54efd038"	"76114"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-14"	"R13"	"rcs/riot_swagger/secuirty.json"	"abb1eb572371e6eb44df0a6419c20de7db04a101bd5bc5dc9f1c138f2c491b74"	"63290"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-15"	"R13"	"rcs/riot_swagger/system.json"	"a022916f06f330d5458430420a77f868f9b816964148de4d44a8ca3b811c4d50"	"3457"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-16"	"R13"	"rcs/riot_swagger/task.json"	"050a612e21ebe01b95d6fa35ca54d592bd83e108b69f5eb0703d8b903274d6d1"	"126915"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-17"	"R13"	"rcs/riot_swagger/tool.json"	"3323fb81a4d321b1eb8703140f113f947a0634f8d64b14337d3b46853d6ddaa4"	"7947"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-18"	"R13"	"rcs/riot_swagger/version.json"	"acccc01ec233f13d7ba86bf052a35ffcbaa043eadc23887a6f3ae86ad0699aea"	"4097"	"tracked-clean"	"tracked-clean"	"current-state-evidence"	"R13-SS"	"uncontrolled-static-openapi-schema-snapshot"	"Static OpenAPI 3.0.3 schema with missing info.version; not yet bound to a verified RIoT build, project environment or permitted API set."	"Captured around 2026-07-06 and committed by 2026-07-13 without a controlled capture manifest."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-controlled-environment-version-snapshot-binding-operation-level-decomposition-api-allowlist-and-explicit-approval"	"Retain raw schema hash, server snapshot, missing version, ticket 36 environment binding and ticket 37 API safety boundary."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-19"	"R13"	"rcs/riot-sdk/docs/facade-v1.md"	"defd2a49141a43ed55a664f81d445f54bfebca7f367e59ff951e6bb734650dcb"	"3886"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-DS"	"internal-sdk-design-or-test-guidance"	"SDK scope, facade or smoke-test design; passing or skipping smoke does not prove target-environment availability."	"Formed during SDK implementation between 2026-07-15 and 2026-07-27."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-project-requirement; retain-for-separate-technical-design-and-current-state-review"	"Preserve facade/non-goal, CallApiKey, sample-base-url and offline/skip semantics without inferring project API scope."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-20"	"R13"	"rcs/riot-sdk/docs/smoke-test.md"	"4746824a85634ff24831556c28762b7c3a154bddab5602de9594f96c8a07bf0c"	"3505"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-DS"	"internal-sdk-design-or-test-guidance"	"SDK scope, facade or smoke-test design; passing or skipping smoke does not prove target-environment availability."	"Formed during SDK implementation between 2026-07-15 and 2026-07-27."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-project-requirement; retain-for-separate-technical-design-and-current-state-review"	"Preserve facade/non-goal, CallApiKey, sample-base-url and offline/skip semantics without inferring project API scope."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-21"	"R13"	"rcs/riot-sdk/README.md"	"fca234946c9bc0b082e2bda58a378faa9b2178547db1566f4d8d42c71725b8d2"	"3748"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-DS"	"internal-sdk-design-or-test-guidance"	"SDK scope, facade or smoke-test design; passing or skipping smoke does not prove target-environment availability."	"Formed during SDK implementation between 2026-07-15 and 2026-07-27."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-project-requirement; retain-for-separate-technical-design-and-current-state-review"	"Preserve facade/non-goal, CallApiKey, sample-base-url and offline/skip semantics without inferring project API scope."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-22"	"R13"	"rcs/riot-sdk/specs/.normalized/imap.json"	"7a23019d348489ae73da4048eddc8e19526285a37683b8e9871458b0ae8e3340"	"93579"	"untracked"	"untracked"	"candidate-external-constraint"	"R13-ND"	"local-normalized-schema-generation-input"	"Local preprocessing artifact; its default info.version=1.0.0 is not a RIoT product/API version."	"Untracked at the fixed snapshot and currently ignored; derived from raw imap schema."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement-or-external-contract; retain-as-sdk-generation-state-evidence"	"Preserve raw-versus-normalized operation counts and prevent default version promotion."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-23"	"R13"	"rcs/riot-sdk/specs/device.json"	"e35dad335c0d82663159ac5778337ff3aaae3f128bf5686318bf1fe75b8b9217"	"57858"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-SD"	"byte-identical-sdk-copy-of-uncontrolled-raw-schema"	"SDK-local schema copy, not an independent source or approval record."	"Created during SDK work and byte-identical to the corresponding raw Swagger snapshot."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-duplicate; route-external-contract-review-to-the-raw-schema-record"	"Preserve byte-identical hash relationship and avoid double-counting external candidates."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-24"	"R13"	"rcs/riot-sdk/specs/imap.json"	"253c5747586b9c7d9ca798c75a74193081e837a01167c6db7a20b78e8dd1a6d6"	"45355"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-SD"	"byte-identical-sdk-copy-of-uncontrolled-raw-schema"	"SDK-local schema copy, not an independent source or approval record."	"Created during SDK work and byte-identical to the corresponding raw Swagger snapshot."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-duplicate; route-external-contract-review-to-the-raw-schema-record"	"Preserve byte-identical hash relationship and avoid double-counting external candidates."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-25"	"R13"	"rcs/riot-sdk/specs/order.json"	"e364ffac680582f9cbdf3b3b7f4055486bd88bbcb20370bcf55889ca54efd038"	"76114"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-SD"	"byte-identical-sdk-copy-of-uncontrolled-raw-schema"	"SDK-local schema copy, not an independent source or approval record."	"Created during SDK work and byte-identical to the corresponding raw Swagger snapshot."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-duplicate; route-external-contract-review-to-the-raw-schema-record"	"Preserve byte-identical hash relationship and avoid double-counting external candidates."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
"R13-26"	"R13"	"rcs/riot-sdk/specs/task.json"	"050a612e21ebe01b95d6fa35ca54d592bd83e108b69f5eb0703d8b903274d6d1"	"126915"	"tracked-clean"	"tracked-clean"	"candidate-external-constraint"	"R13-SD"	"byte-identical-sdk-copy-of-uncontrolled-raw-schema"	"SDK-local schema copy, not an independent source or approval record."	"Created during SDK work and byte-identical to the corresponding raw Swagger snapshot."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-duplicate; route-external-contract-review-to-the-raw-schema-record"	"Preserve byte-identical hash relationship and avoid double-counting external candidates."	"R13-riot-interface-sdk-constraints.md; section=26/26 覆盖与哈希终检"
