"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R07-09"	"R07"	"requirement-documents/08-non-functional-requirements/performance/README.md"	"ac352c7b360edab1ff1e1946f478e9f9013dd6eb92f4227dce15a7f79f547ef3"	"316"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列响应时间/吞吐/并发示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列响应时间/吞吐/并发示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:29"
"R07-10"	"R07"	"requirement-documents/08-non-functional-requirements/README.md"	"185c21ab0eb89658f4db34c383682c95faeb3095473908641e64db70ada31571"	"1268"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**NFR 库根索引/编辑说明**，非 NFR。“黄金样例”只指写作形式，不批准 NFR-001/002 内容。"	"empty-category-placeholder-or-library-index"	"**NFR 库根索引/编辑说明**，非 NFR。“黄金样例”只指写作形式，不批准 NFR-001/002 内容。"	"模板、指南、“黄金样例”、category 和 Dataview 导航；无业务批准"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"模板、指南、“黄金样例”、category 和 Dataview 导航；无业务批准; **NFR 库根索引/编辑说明**，非 NFR。“黄金样例”只指写作形式，不批准 NFR-001/002 内容。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:30"
"R07-11"	"R07"	"requirement-documents/08-non-functional-requirements/reliability/README.md"	"ffcc99890024af078ffca7b57c64b333264df1e216b53a9f5e1892bef20dff1b"	"329"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列故障率、MTTR、一致性示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列故障率、MTTR、一致性示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:31"
"R07-12"	"R07"	"requirement-documents/08-non-functional-requirements/safety/README.md"	"af62db06c6d709ec8c046a6bd6a88a9b904cb9420cd115169c8f98ba397a2c57"	"403"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/边界说明**；“故障安全响应时间/失败默认拒绝”是未来类型示例，非已定指标。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/边界说明**；“故障安全响应时间/失败默认拒绝”是未来类型示例，非已定指标。"	"无 NFR/批准；区分可度量功能安全指标与 UC-004 业务联锁流程"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；区分可度量功能安全指标与 UC-004 业务联锁流程; **空白分类占位/边界说明**；“故障安全响应时间/失败默认拒绝”是未来类型示例，非已定指标。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:32"
"R07-13"	"R07"	"requirement-documents/08-non-functional-requirements/scalability/README.md"	"e77fd52df576a5823c73fa62768c6903742c1642d3ee93f6088b8ac60180acaf"	"312"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列仓位/AGV/并发任务增长示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列仓位/AGV/并发任务增长示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:33"
"R07-14"	"R07"	"requirement-documents/08-non-functional-requirements/security/README.md"	"eb0b2107c7e299b402476d9da4fb09bcf56da5f3cc842883ab56fa28b75497f9"	"391"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/边界说明**；不能从示例推导密码/加密要求。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/边界说明**；不能从示例推导密码/加密要求。"	"无 NFR/批准；只列认证强度、权限、加密示例并与 UC-004 业务安全区分"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列认证强度、权限、加密示例并与 UC-004 业务安全区分; **空白分类占位/边界说明**；不能从示例推导密码/加密要求。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:34"
"R07-15"	"R07"	"requirement-documents/08-non-functional-requirements/usability/README.md"	"1484f06fd220c3a6224185b82941baa6fd697aa512c4f2b26a6f5fa5a1234ef9"	"300"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列界面易用性/培训上手时间示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列界面易用性/培训上手时间示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:35"
"R08-01"	"R08"	"CONTEXT.md"	"221b4e6942ba0fb0c12277a2e7c3311414b979b2ac90280d6400a805a0f937de"	"48370"	"tracked-clean"	"tracked-clean"	"candidate-vocabulary"	"V + DM + BR? + DD"	"ai-modified-current-vocabulary-and-domain-context-without-confirmation"	"内部当前词汇入口；混入大量规范规则与协议细节，不能整份当词汇或已批准需求"	"H1; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"内部当前词汇入口；混入大量规范规则与协议细节，不能整份当词汇或已批准需求; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:62"
"R08-02"	"R08"	"docs/adr/cross/0001-v1-facade-shaped-for-mes-dispatch.md"	"f5d4342d791a2016ddcbb146111aa7a178669c7b82a69c01622abfd2ab69b8dd"	"401"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"internal-adr-of-unknown-decision-source"	"内部当前 SDK/Facade 设计；无业务批准"	"H2; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 SDK/Facade 设计；无业务批准; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:63"
"R08-03"	"R08"	"docs/adr/cross/0002-hang-continue-named-facade.md"	"9c93adaada95aa9df423f11542023b51515b08afeb2fe87cea561192c6873089"	"409"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"internal-adr-of-unknown-decision-source"	"内部当前 SDK 设计；有实验线索但无决定批准"	"H2; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 SDK 设计；有实验线索但无决定批准; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:64"
"R08-04"	"R08"	"docs/adr/cross/0003-onboard-disconnect-safe-finish-and-server-resume.md"	"e365cf79cb5e3eda5f8feb3b353f0feaf694e234f8603cd0f652c405f5f8a439"	"3464"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前断联安全设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前断联安全设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:65"
"R08-05"	"R08"	"docs/adr/cross/0004-onboard-hmi-exclusive-io-authority.md"	"c7c5f1ea932279c9bd8c2ad462479fec0cb873576769be6fde77cfbdb0f00f16"	"2610"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前 IO 权威边界设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 IO 权威边界设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:66"
"R08-06"	"R08"	"docs/adr/cross/0005-slot-physical-and-business-state-authority.md"	"f5522671734fc75caaa4f535f739a5c167d28dad482abbd36e779bd9a5a9dc39"	"1796"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前事实权威边界设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前事实权威边界设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:67"
"R08-07"	"R08"	"docs/adr/cross/0006-onboard-minimal-recovery-journal.md"	"4083071d2e5acbdf60af6ad2c5ae06b58e20923721411965ade1df92277a923b"	"2644"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前恢复持久化设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前恢复持久化设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:68"
"R08-08"	"R08"	"docs/adr/cross/0007-stable-slot-identity-and-maintenance-io-config-change.md"	"841ab89482c9a9fff1d3d711510bfe88ed7c53995e87c4ddb1b6cf8f8f49b9ae"	"5566"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前仓位身份/配置换版设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前仓位身份/配置换版设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:69"
"R08-09"	"R08"	"docs/adr/cross/0008-onboard-departure-safety-server-movement-control.md"	"2767ab6afad4c132be57e5ad9898de70f77d5620027d8ab48ff5534b77b48c30"	"1477"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前安全与移动职责设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前安全与移动职责设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:70"
"R08-10"	"R08"	"docs/adr/cross/0009-fresh-safety-check-before-each-movement.md"	"45d7bf2d5791e4211fe4ab959c208caea0729689cc80889275bea1e9c85b401c"	"1438"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前发车安全核验设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前发车安全核验设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:71"
"R08-11"	"R08"	"docs/adr/cross/0010-automatic-movement-intervention-on-safety-revocation.md"	"d433fddb95e6f12ebd1e15f998dda9bfde9c10576cc55ce6b7c745760e14542f"	"1261"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前安全失效介入设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前安全失效介入设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:72"
"R08-12"	"R08"	"docs/adr/cross/0011-tiered-riot-stop-on-departure-safety-revocation.md"	"63bd310ac6108ddd57f16319214c39d5e49f09053cb8566d0bc492b91fa6853b"	"1344"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前分级停车设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前分级停车设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:73"
"R08-13"	"R08"	"docs/adr/cross/0012-persisted-movement-guard-during-station-operation.md"	"09d8fb6aec2705a844fd05b7d7f31642c905e4402ad433a8b586a45cc453ef8c"	"1396"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前移动阻断设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前移动阻断设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:74"
"R08-14"	"R08"	"docs/adr/cross/0013-progress-is-telemetry-result-commits-per-slot.md"	"aef9b0cfb241110baa1cabceaf8d97e539d412e5f8ba83a42faf6e4ee7943601"	"2208"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前遥测/结果语义设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前遥测/结果语义设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:75"
"R08-15"	"R08"	"docs/adr/cross/0014-durable-command-acceptance-and-same-operation-reconciliation.md"	"4ba1caadc71f4c23167ee53970c851d506d17223c69276cebcff17f44a1da1a8"	"1516"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前可靠接受/对账设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前可靠接受/对账设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:76"
"R08-16"	"R08"	"docs/adr/cross/0015-no-generic-cancel-load-recovers-unload-must-complete.md"	"bea94b5337c86b32334c7d68fcf300406243d39ee45a2f7871cf80d385835b05"	"1896"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"含装货可补偿、卸货必须完成的业务过程候选；设计仍内部当前"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"含装货可补偿、卸货必须完成的业务过程候选；设计仍内部当前; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:77"
"R08-17"	"R08"	"docs/adr/cross/0016-slot-command-is-irrevocable-commit-point.md"	"d315f8a86a8f73ae2030859741c68940708deab622b893981a11e36369ac1222"	"1818"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前不可撤回承诺点设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前不可撤回承诺点设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:78"
"R08-18"	"R08"	"docs/adr/cross/0017-restart-resumes-only-from-proven-checkpoint.md"	"057b5f661184c60c8d0cd8f578abd68837385e4575795efdababbc71d753ca55"	"2191"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前重启恢复设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前重启恢复设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:79"
"R08-19"	"R08"	"docs/adr/cross/0018-project-wide-operator-verification-enabled.md"	"248ee95ba8489225be00392ddff8d21b99429630c1ef3846f9c03c814b56800f"	"2290"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"BR? + DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"身份核验策略为业务候选；清除时点与 0055 冲突，当前语义待查"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"身份核验策略为业务候选；清除时点与 0055 冲突，当前语义待查; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:80"
"R08-20"	"R08"	"docs/adr/cross/0019-onboard-technical-logs-server-business-audit.md"	"c2ab696fbaa9b70742f0d1ef6ff195a6339396de2602edc955ef3e6c98e15cec"	"1494"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前日志/审计职责设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前日志/审计职责设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:81"
"R08-21"	"R08"	"docs/adr/cross/0020-io-config-drafts-and-maintenance-activation.md"	"23f393085cc4af76d305c4e3e515827b08e47d865029933ec55c97325d6b3d78"	"3237"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前 IO 配置生命周期设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 IO 配置生命周期设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:82"
"R08-22"	"R08"	"docs/adr/cross/0021-server-consumes-capabilities-not-io-configuration.md"	"71358da6d3992360fddfa76e993388aea71fcd4eed81e266838923c5b5378a3b"	"1406"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前车载/服务端接口边界设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前车载/服务端接口边界设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:83"
"R08-23"	"R08"	"docs/adr/cross/0022-capability-full-sync-on-connect-reliable-on-change.md"	"a58274fb7dd9ece9ef44fcb9b8041e08377d472d77855d26224b63f18cc2cc98"	"1581"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前能力同步设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前能力同步设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:84"
"R08-24"	"R08"	"docs/adr/cross/0023-one-fenced-connection-session-per-agv.md"	"6a1eb60f3a517f2454b6045f72524e461d441e5b433d6a72219a8f560a5dfa12"	"1339"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前连接 fencing 设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前连接 fencing 设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:85"
"R08-25"	"R08"	"docs/adr/cross/0024-per-agv-connection-credential.md"	"33057fd607a0730370abb92e512fc49d9f8cc1d7a7e67485b9f4d3a2e3addcbc"	"1017"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前车辆凭证设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前车辆凭证设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:86"
"R08-26"	"R08"	"docs/adr/cross/0025-pinned-self-signed-tls-and-per-agv-secret.md"	"9a158215651dad23597f62f13fac642f4ade20bbd6dcb39d9694af061111d4bc"	"1221"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前 TLS/密钥实现决定"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 TLS/密钥实现决定; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:87"
"R08-27"	"R08"	"docs/adr/cross/0026-hold-system-movement-on-onboard-connection-loss.md"	"c2320a9cba849321264401f0c34813c39a701964e1f3ceac26ab5711eb3feb1a"	"1814"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前断链停车设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前断链停车设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:88"
"R08-28"	"R08"	"docs/adr/cross/0027-two-second-heartbeat-six-second-liveness-timeout.md"	"5d19a1321656283ec665b17401bd6a6d47a83e561c2c53ccf40b3ed6a6435f04"	"1789"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前协议时序决定；2 秒/6 秒无批准与验证绑定"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前协议时序决定；2 秒/6 秒无批准与验证绑定; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:89"
"R08-29"	"R08"	"docs/adr/cross/0028-connected-session-requires-explicit-business-readiness.md"	"2a8075f9200151982e2033dfc37b2a515e59772931cb25bf6bae4f0b753a7273"	"2179"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前业务就绪门控设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前业务就绪门控设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:90"
"R08-30"	"R08"	"docs/adr/cross/0029-unified-five-step-recovery-handshake.md"	"5ed5580cff20e23cab57ba57c9b8626e3a0f6bf802d29fab98c51db9f6095d19"	"2383"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前恢复握手设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前恢复握手设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:91"
"R08-31"	"R08"	"docs/adr/cross/0030-uniform-ndjson-protocol-envelope.md"	"883fbd6653bf29c8ca17469465f838942774aa6cf75ef8b3dbeb491768aa36af"	"2313"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前协议外壳设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前协议外壳设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:92"
"R08-32"	"R08"	"docs/adr/cross/0031-integer-protocol-version-with-exact-match.md"	"fb09aa1335f822915f83ed5885b52b468bc6d4cedc4fd200d0f8fc4b2f147a1e"	"1727"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前协议版本设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前协议版本设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:93"
